wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q1097204,Claude TURMES,Claude Turmes,male,1960-11-26,11,https://gouvernement.lu/en/gouvernement.html,2021-11-10,Q64022940,Minister for Energy,2018-12-05,Q1097204-d79cdf8c-4c42-d7fb-c5e7-01d003d93891
Q111805735,Joëlle WELFRING,Joëlle Welfring,female,1974-06-22,11,https://gouvernement.lu/en/gouvernement.html,2022-05-03,Q59871024,"Minister for the Environment, Climate and Sustainable Development",2022-05-02,Q111805735-1e5da7a0-474e-0b23-eaa1-e0ee5ca5cac3
Q13102779,Georges ENGEL,Georges Engel,male,1968-09-07,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59878458,"Minister of Labour, Employment and the Social and Solidarity Economy",2022-01-05,Q13102779-5edc9ef0-4e59-8e55-8096-b54d2a3a5984
Q13102779,Georges ENGEL,Georges Engel,male,1968-09-07,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59878313,Minister of Sport,2022-01-05,Q13102779-7494d1e3-45df-8004-fb31-df95c3bf4a45
Q13103001,Henri Kox,Henri Kox,male,1961-05-07,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q30101490,Minister of Internal Security,2019-10-11,Q13103001-00BCC1B6-C822-4C30-ABF8-E6A57DFB2F76
Q13103001,Henri Kox,Henri Kox,male,1961-05-07,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59877259,Minister for Housing,2019-10-11,Q13103001-2B2E4483-D1D1-4E5D-8121-C53C73520FA1
Q13104002,Marc HANSEN,Marc Hansen,male,1971-04-10,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q107970077,Minister Delegate for Administrative Reform,2020-02-04,Q13104002-0DC39826-6104-4AB5-99B7-050E1CDC061B
Q13104002,Marc HANSEN,Marc Hansen,male,1971-04-10,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59875525,Minister for the Civil Service,2018-12-05,Q13104002-5C4877D2-6F2E-4D77-9FDC-329F7679E46D
Q13104002,Marc HANSEN,Marc Hansen,male,1971-04-10,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59861810,Minister for Relations with Parliament,2018-12-05,Q13104002-68E74198-CFBF-4DC4-923F-FAD56FF14D19
Q13104002,Marc HANSEN,Marc Hansen,male,1971-04-10,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q107970074,Minister Delegate for Digitalisation,2020-02-04,Q13104002-B27D3F82-C96C-4217-A0C4-A96BDFBF6319
Q13104925,Sam TANSON,Sam Tanson,female,1977-04-04,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q30242784,Minister of Justice,2019-09-06,Q13104925-AB12E783-FCF3-4562-B190-BB537786A5C1
Q13104925,Sam TANSON,Sam Tanson,female,1977-04-04,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59863254,Minister for Culture,2018-12-05,Q13104925-f595d9ba-4e00-fbed-284f-ef88f26f874e
Q13680517,Claude HAAGEN,Claude Haagen,male,1962-05-18,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59862439,"Minister of Agriculture, Viticulture and Rural Development",2022-01-05,Q13680517-995011c4-45ad-ca41-1b14-2ba83cb15b16
Q13680517,Claude HAAGEN,Claude Haagen,male,1962-05-18,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59878204,Minister of Social Security,2022-01-05,Q13680517-a947c967-494a-f74b-3663-430637c2cf07
Q15629005,Corinne CAHEN,Corinne Cahen,female,1973-05-16,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59874512,Minister for the Greater Region,2013-12-04,Q15629005-5B683F3A-CC7F-4D1F-B2C4-8C5FD691003C
Q15629005,Corinne CAHEN,Corinne Cahen,female,1973-05-16,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q40880757,Minister for Family Affairs and Integration,2013-12-04,Q15629005-F19BCE4F-894B-4CDA-85E4-7EDBC954D7D7
Q16438964,Taina BOFFERDING,Taina Bofferding,female,1982-11-22,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59875958,Minister for Home Affairs,2018-12-05,Q16438964-1cbb42d3-400a-1170-248c-9a0f763b894e
Q16438964,Taina BOFFERDING,Taina Bofferding,female,1982-11-22,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59870198,Minister of Equality between Women and Men,2018-12-05,Q16438964-9d3265e6-4fb1-d657-8252-531d5c749bf1
Q16439061,Lex DELLES,Lex Delles,male,1984-11-28,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59864950,Minister for Tourism,2018-12-05,Q16439061-0a8502d7-4d11-fe69-6518-2f6467fa5274
Q16439061,Lex DELLES,Lex Delles,male,1984-11-28,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59864917,Minister for Small and Medium-Sized Enterprises,2018-12-05,Q16439061-f03f6e90-4d15-1332-b307-e85c0018d3ae
Q16439160,Franz FAYOT,Franz Fayot,male,1972-02-28,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59860556,Minister for Development Cooperation and Humanitarian Affairs,2020-02-04,Q16439160-29094918-9B71-4A0B-92A6-8219CCD0F499
Q16439160,Franz FAYOT,Franz Fayot,male,1972-02-28,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q30101464,Minister of the Economy,2020-02-04,Q16439160-db2027fe-4b5f-2858-b70a-9bc0935ce4a6
Q2977816,Claude MEISCH,Claude Meisch,male,1971-11-27,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q30139151,Minister for Higher Education and Research,2013-12-04,Q2977816-9833c916-4498-1302-fb34-17546f024bb2
Q2977816,Claude MEISCH,Claude Meisch,male,1971-11-27,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q30107391,"Minister of Education, Children and Youth",2013-12-04,Q2977816-a43e13b4-4a95-4ba2-7241-6ff33e8d380b
Q3083923,François BAUSCH,François Bausch,male,1956-10-16,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59877543,Minister for Mobility and Public Works,2018-12-05,Q3083923-01a5d51b-470d-e86f-a218-ec7126871d5f
Q3083923,François BAUSCH,François Bausch,male,1956-10-16,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q29217646,Deputy Prime Minister,2019-10-11,Q3083923-0babe299-4ee1-547a-8964-454cd2c84594
Q3083923,François BAUSCH,François Bausch,male,1956-10-16,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q30101499,Minister of Defence,2018-12-05,Q3083923-e2d896d0-4335-cb3d-8430-41ca72748266
Q561213,Xavier BETTEL,Xavier Bettel,male,1973-03-03,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q41015553,Minister for Communications and Media,2013-12-04,Q561213-05675a18-4cbf-fcd9-0642-c12757630e37
Q561213,Xavier BETTEL,Xavier Bettel,male,1973-03-03,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q107969985,Minister for Administrative Reform,2018-12-05,Q561213-11836CC8-A08C-45CA-A9DA-D3E5AE7F7A30
Q561213,Xavier BETTEL,Xavier Bettel,male,1973-03-03,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q1344632,Prime Minister,2013-12-05,Q561213-4469B95D-68E9-4515-8CE8-14BDAA8F3300
Q561213,Xavier BETTEL,Xavier Bettel,male,1973-03-03,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q59861786,Minister of State,2013-12-04,Q561213-5ef64b79-4276-90d1-3a2a-4ef9840914d1
Q561213,Xavier BETTEL,Xavier Bettel,male,1973-03-03,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q41014245,Minister for Religious Affairs,2013-12-04,Q561213-96db151a-4242-038a-d92e-75fd940fb81b
Q561213,Xavier BETTEL,Xavier Bettel,male,1973-03-03,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q107969984,Minister for Digitalisation,2018-12-05,Q561213-C0309036-ADFF-496B-A029-0E65A8E01025
Q58200,Jean ASSELBORN,Jean Asselborn,male,1949-04-27,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q107970083,Minister of Immigration and Asylum,2013-12-04,Q58200-22094BED-B98A-438D-B3C4-42EDA3872685
Q58200,Jean ASSELBORN,Jean Asselborn,male,1949-04-27,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q28527071,Minister of Foreign and European Affairs,2004-07-31,Q58200-78B456C5-F868-458A-86E6-B3F7487AA3F1
Q59465834,Paulette LENERT,Paulette Lenert,female,1968-05-31,11,https://gouvernement.lu/en/gouvernement.html,2021-08-06,Q107970070,Minister Delegate of Social Security,2020-02-04,Q59465834-079C9D22-A74E-4064-80DA-F83669809BC6
Q59465834,Paulette LENERT,Paulette Lenert,female,1968-05-31,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59877755,Minister for Consumer Protection,2018-12-05,Q59465834-4BA2B41E-EAC2-4307-A68C-9C32783AEEDD
Q59465834,Paulette LENERT,Paulette Lenert,female,1968-05-31,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59878021,Minister of Health,2020-02-04,Q59465834-f966bec5-4349-69a0-ec6e-feac9b0f816a
Q59465834,Paulette LENERT,Paulette Lenert,female,1968-05-31,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q29217646,Deputy Prime Minister,2022-01-05,Q59465834-fc44cff7-4a89-fd24-a450-d32ce39958a2
Q92437804,Yuriko BACKES,Yuriko Backes,female,1970-12-22,11,https://gouvernement.lu/en/gouvernement.html,2022-01-08,Q59874788,Minister of Finance,2022-01-05,Q92437804-3b2f7d84-4608-a0b8-7065-452b67ea08f7
